case_id,window_size,target_index_1_based,target,prediction,confidence,latency_ms,response_exists,valid_json,schema_valid,exact_match,absolute_error,relative_error,signed_error,prime_valid_prediction,parse_error,response_sha256,evaluation_sha256
CASE-W032-000012,32,11919439,216096031,0,0,,True,True,True,False,216096031,1.0,-216096031,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b90dac3c73fbb6a40794d694e3dde32b9ea799a03ee18b271804a931e1c515f4
CASE-W032-000013,32,12946440,235856143,0,0,,True,True,True,False,235856143,1.0,-235856143,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,087b1c58e3634253915399b82f3214a254b009782d70c9b552d14e7304bdcafd
CASE-W032-000014,32,13884986,253978721,0,0,,True,True,True,False,253978721,1.0,-253978721,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,9a0af40fa673c2a3749d73400bae65c216fc3a187f7a3e1070c7f8f2142190f9
CASE-W032-000015,32,14614648,268120687,0,0,,True,True,True,False,268120687,1.0,-268120687,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,111e2b0ee7741f326653dfb3bc348102bf9c636c16d90d2a25bd41172bb8caf5
CASE-W032-000016,32,14742430,270602669,0,0,,True,True,True,False,270602669,1.0,-270602669,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b668be416df98f7adeeb990ed7bb6a370f1a6939832182cbfb5c05c2b7a6fd78
CASE-W032-000017,32,15255250,280566191,0,0,,True,True,True,False,280566191,1.0,-280566191,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,0d20dfc8c1f42d59e599469bb8d1ceff140d7bf020390a49049f5d160155d64a
CASE-W032-000018,32,15721589,289649567,0,0,,True,True,True,False,289649567,1.0,-289649567,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,0346c1fc6e51eb996dd87b0bab7fb05a2e84c146cd1968ac52e5660d9e792f27
CASE-W032-000019,32,16603244,306852181,0,0,,True,True,True,False,306852181,1.0,-306852181,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,00c1f3367df4f1d0da88b060080f73c5a84bd451dc61e144a68b56c94fb30c85
CASE-W032-000020,32,16963656,313896269,0,0,,True,True,True,False,313896269,1.0,-313896269,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,669a7247a80c14d076524dd1b25a3be15e004eb3bafd3291d470fd03ec2c132a
CASE-W032-000021,32,16974654,314110691,0,0,,True,True,True,False,314110691,1.0,-314110691,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,4577f345926d0be8ea50a80e990aba465f33c32bf43ca2bf29b4c0085640d121
CASE-W032-000022,32,17096969,316505747,0,0,,True,True,True,False,316505747,1.0,-316505747,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,0dec005f34ec9d41b0179f19288a1063aadeb1398bdae913daaa8e0e6df1fb69
CASE-W032-000023,32,17752593,329358143,0,0,,True,True,True,False,329358143,1.0,-329358143,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,53f113b778cfbc41da75623a30aa6cfdd3c878ca67846b5d878a3e7ccbab54c4
CASE-W032-000024,32,18829042,350502553,0,0,,True,True,True,False,350502553,1.0,-350502553,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,9f6414836cb658a261cd19a8d12f4138d52b7e5e123f2edd7d6db8274a4ca7d4
CASE-W032-000025,32,21209471,397491491,0,0,,True,True,True,False,397491491,1.0,-397491491,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,0ff2414cec885fbae941a1a1350327337f621c5bf6f87af5ae6ece9cc5361c09
CASE-W032-000026,32,22359893,420306743,0,0,,True,True,True,False,420306743,1.0,-420306743,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,2a22c0bba9b15e0c9b037e6ddd4d4c7b19d77bdbe98ca744f07d79c14f2f8eb4
CASE-W032-000027,32,22598711,425043917,0,0,,True,True,True,False,425043917,1.0,-425043917,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7c4c2083577978f23ee2ebf78b16373510705a73880e76d28fc933155b3a65e4
CASE-W032-000028,32,22954482,432118333,0,0,,True,True,True,False,432118333,1.0,-432118333,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,5b904de9c7b81544f2638900a39c866c8dfc56ff6b83ac3ceb41e6ac745b6131
CASE-W032-000029,32,23241034,437819017,0,0,,True,True,True,False,437819017,1.0,-437819017,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,29b927509d5f21d91ca35d099048a19f1e05297a7e38813e00eb98c7b96f6a39
CASE-W032-000030,32,24665487,466201327,0,0,,True,True,True,False,466201327,1.0,-466201327,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,bab9a4f71c25450ff23726a7376203d5f2d1b67c3706ce084c7a0e0136553c80
CASE-W032-000031,32,27900391,530999177,0,0,,True,True,True,False,530999177,1.0,-530999177,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,5cb4a58b6197c7403b044185d73de838a0f65282e592998df873b90712b99e2f
CASE-W032-000032,32,28084816,534706103,0,0,,True,True,True,False,534706103,1.0,-534706103,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,cebe6804e53476f889b7194df3e9e42046f28eda929b5429093ee84a1c4f5559
CASE-W032-000033,32,28857962,550252093,0,0,,True,True,True,False,550252093,1.0,-550252093,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,1cabf9d203a77f93b74874344270c1708c4734b141b99fe6bb982af529f7c915
CASE-W032-000034,32,29285968,558866383,0,0,,True,True,True,False,558866383,1.0,-558866383,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,cc8d43035aaa65bb16a8588ad91977138f344ce4621b655892fe94d6effcf751
CASE-W032-000035,32,29494984,563076971,0,0,,True,True,True,False,563076971,1.0,-563076971,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,26d970aa5c62f0df1586632f9c81f02c8f782ea8cefc76d72e8a63b900c183c9
CASE-W032-000036,32,30089642,575067973,0,0,,True,True,True,False,575067973,1.0,-575067973,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,3cc282a6819d2c914f10aba5310c6f6e8b2dfae9db902ee1416e6886659585fd
CASE-W032-000037,32,31733828,608265247,0,0,,True,True,True,False,608265247,1.0,-608265247,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,dd76f08e422a18c8eaa63e84858ab513f5c7d1b73a48778adb8f3d8b7894e9d6
CASE-W032-000038,32,32598690,625777703,0,0,,True,True,True,False,625777703,1.0,-625777703,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,6c2360449284e241de7271f45d93e0c98c3430c2cbae458fd7a893dd2b4ea3bf
CASE-W032-000039,32,35436610,683395033,0,0,,True,True,True,False,683395033,1.0,-683395033,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,31fda5dae0fdead2bb7ddd4b33200ec6edea8e6831525bf2177858e94edcaeb0
CASE-W032-000040,32,35670262,688140931,0,0,,True,True,True,False,688140931,1.0,-688140931,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,3719a65552bdb8183712e74ee2f7006f33dbe331f2562f701b8992268afb34f7
CASE-W032-000041,32,41011064,797227877,0,0,,True,True,True,False,797227877,1.0,-797227877,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,071d8c8fb423520deb63363089c1753b30f1604dbcab3e3ca09d48596ed40494
CASE-W032-000042,32,41066777,798364579,0,0,,True,True,True,False,798364579,1.0,-798364579,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,19ddc0e543cd7ca955c5939e6516b5410f0d662633e2274b107e27a875a71816
CASE-W032-000043,32,42086176,819274663,0,0,,True,True,True,False,819274663,1.0,-819274663,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,423db904ba5b873116e5b24b9f46ab64de58817a866386594936f6841b1d67ed
CASE-W032-000044,32,43169938,841535221,0,0,,True,True,True,False,841535221,1.0,-841535221,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,f5aed932702d6b0adb7f9f1e146ef9e814fd627ac594e3eda408d6e653bfb936
CASE-W032-000045,32,43702585,852483893,0,0,,True,True,True,False,852483893,1.0,-852483893,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,89e2f20263d6c46e446cfbf3eacc3dcc5a1970c8b6304563fb2adf31e3fd5311
CASE-W032-000046,32,43904592,856636201,0,0,,True,True,True,False,856636201,1.0,-856636201,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,af95a1dac9ad681e3c4ede9cf97b59ff4a6f6ae31066a5e4572c71d3e0689c46
CASE-W032-000047,32,44443106,867719371,0,0,,True,True,True,False,867719371,1.0,-867719371,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,243276fdb61fae52d6314e899a1ff3069e7c57da34eb7627dc020d830d233f4e
CASE-W032-000048,32,44593180,870807661,0,0,,True,True,True,False,870807661,1.0,-870807661,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,9197b72c63e178398b324981d3a9929d3858838cd5a3c8d41a9b22ceb84bba99
CASE-W032-000049,32,47187629,924297611,0,0,,True,True,True,False,924297611,1.0,-924297611,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,d47b0c8114bc4a86b593e51e8fd378eb79fd977f73e03540984f9fe557d14a74
CASE-W032-000050,32,48347023,948253373,0,0,,True,True,True,False,948253373,1.0,-948253373,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,528522ca8797f74a607de8af4ae511e2b4b50f0afc6ebe3d28dcc98147231534
CASE-W032-000051,32,48469229,950783417,0,0,,True,True,True,False,950783417,1.0,-950783417,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,784637fc6701d288a6b021e3b5273b182a545e95fde41d82432899afac836346
CASE-W032-000052,32,49068936,963173647,0,0,,True,True,True,False,963173647,1.0,-963173647,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,9f6363001da91e2ac1f968c4d8b56d31af9d3acb7d1fd48e929cdb0a3bba26bc
CASE-W032-000053,32,49687104,975972871,0,0,,True,True,True,False,975972871,1.0,-975972871,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,d478ce0e8c0f5be274099e89cb3a77cede9cc77c62e3362ea4fee8d30f187e3d
CASE-W032-000054,32,50003951,982533709,0,0,,True,True,True,False,982533709,1.0,-982533709,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,1933f2ea0ea761711924d0b9d5761bda55f942467e95de119bdd2ffaa8e88706
CASE-W032-000055,32,52771213,1039896427,0,0,,True,True,True,False,1039896427,1.0,-1039896427,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,4442ddb96127b2aae8bdc3041503d53275473acb67201a45d0436550b3a64fab
CASE-W032-000056,32,55191446,1090200977,0,0,,True,True,True,False,1090200977,1.0,-1090200977,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,8d3a6f0c6b1e123b547b15caad0be0fceb1f818edeb67a3ce0523ee2d114e2a1
CASE-W032-000057,32,55410223,1094752363,0,0,,True,True,True,False,1094752363,1.0,-1094752363,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,230262166b11adcd4119e3d6a1bcc86fe152f85bcb2b6fd6fd0992d32819433a
CASE-W032-000058,32,55878977,1104504587,0,0,,True,True,True,False,1104504587,1.0,-1104504587,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,a7850c32f7d6b4b1fde5e98f30b59e7a558e57e8bb763c9106e4350d75cd022a
CASE-W032-000059,32,57629314,1141000879,0,0,,True,True,True,False,1141000879,1.0,-1141000879,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,29b934ce48f98e738c28cffdb52474b216d3ddeae8c14343cfba3d58e5dc3abf
CASE-W032-000060,32,58114876,1151138953,0,0,,True,True,True,False,1151138953,1.0,-1151138953,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,4c30e35132fc1b46aabf28d2ef2a53688b87c699d15d6a72c15deeccbd502d71
CASE-W032-000061,32,58195176,1152809527,0,0,,True,True,True,False,1152809527,1.0,-1152809527,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,2fd5d2a8323897f2857aab52f6035711883795d31a3d36790e8d73b7205cb9f7
CASE-W032-000062,32,60647572,1204041569,0,0,,True,True,True,False,1204041569,1.0,-1204041569,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,3439542e2eedb666a14b6dd672c74507185d99d43fa0cff1a3a304bffb32c8b3
CASE-W032-000063,32,60675534,1204625801,0,0,,True,True,True,False,1204625801,1.0,-1204625801,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,81b33f1e460f4947041c93c275757836e6e6f828584377ad0f13bb4e02969a89
CASE-W032-000064,32,61527828,1222444577,0,0,,True,True,True,False,1222444577,1.0,-1222444577,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b3ba0b4fcbbe7be9e6576848be26dfd124e461772956ab432a80b0675938236d
CASE-W032-000065,32,62191789,1236349669,0,0,,True,True,True,False,1236349669,1.0,-1236349669,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,68693b4ef55d1d35f5fc42717a606e52032f220f8fd000d946255b8a03434568
CASE-W032-000066,32,62677893,1246530133,0,0,,True,True,True,False,1246530133,1.0,-1246530133,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,927f2024f3263f2771e2055d9eba19f993e4067023aa90364dbd157fb8d8940b
CASE-W032-000067,32,63188580,1257226801,0,0,,True,True,True,False,1257226801,1.0,-1257226801,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,8907f1c94c26ea6742651bcd4f902afe3736d62426512ce1023640431206128e
CASE-W032-000068,32,63710328,1268153767,0,0,,True,True,True,False,1268153767,1.0,-1268153767,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,6319d2b160d3c7e74865e6732d01ed5583b805213deab67fa3f40f548dc2fdd7
CASE-W032-000069,32,64410180,1282828247,0,0,,True,True,True,False,1282828247,1.0,-1282828247,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7825b4e8d338d7bdd6d36e223a4dd0cbf4e82988a67fe416d10cbfbb70f10f02
CASE-W032-000070,32,64485438,1284405649,0,0,,True,True,True,False,1284405649,1.0,-1284405649,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,3313ed7c8c492c21f81eb8c6b014cbeb95313389152847051c792ba1d6505cad
CASE-W032-000071,32,65339195,1302322933,0,0,,True,True,True,False,1302322933,1.0,-1302322933,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,16e4be2b7bdcb4777079f64188d29050126ce56a2a24da1d78971a6d71af94ed
CASE-W032-000072,32,67127923,1339886657,0,0,,True,True,True,False,1339886657,1.0,-1339886657,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,567ba2a3d0984e0ba4ee5da1d3cc6a2b9d1cd9c5b0406b77db0ed693cc3a8538
CASE-W032-000073,32,68039595,1359039403,0,0,,True,True,True,False,1359039403,1.0,-1359039403,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,6f9644c05e66539ed30d840f33939d6c166303b89258502c208d743746942bae
CASE-W032-000074,32,68623247,1371316157,0,0,,True,True,True,False,1371316157,1.0,-1371316157,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,eb66f39ff3d4992e70b5e835693ca3b64b4614ba80a0345b1a825f949a1ac1a1
CASE-W032-000075,32,72502467,1453063637,0,0,,True,True,True,False,1453063637,1.0,-1453063637,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,5d72774c70cee4ec23d4e6d690d422083422ccac70979187118874d8166da608
CASE-W032-000076,32,73250585,1468849931,0,0,,True,True,True,False,1468849931,1.0,-1468849931,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b33b603b1b4a4acc431ecdbba16a07a5196abe9c7564ccf0dfa4cba64d94ddd7
CASE-W032-000077,32,74095217,1486676819,0,0,,True,True,True,False,1486676819,1.0,-1486676819,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,efb3e12e3e7ae3d806444762f5d45876d472e142285ae29871aeb054ec5bbb5a
CASE-W032-000078,32,74349982,1492051081,0,0,,True,True,True,False,1492051081,1.0,-1492051081,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,70191fb663d051f208270692d56e4e080357163e2d6253b7e2f0bd518ac61afc
CASE-W032-000079,32,75064130,1507133609,0,0,,True,True,True,False,1507133609,1.0,-1507133609,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,1267cf0209889de656b81b286804dd06a295d9a23d2d9e068a5d20ad0851e0a5
CASE-W032-000080,32,75340881,1512988619,0,0,,True,True,True,False,1512988619,1.0,-1512988619,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,9eb16613c6705421236f3fbd3899d47fec8b0669b73014ac0e827ca04bd807a5
CASE-W032-000081,32,77175599,1551785021,0,0,,True,True,True,False,1551785021,1.0,-1551785021,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,c11d0ce71c1bb8541830e59718e93603221d1ae57ee742267f06d20dff7a425c
CASE-W032-000082,32,77531588,1559320127,0,0,,True,True,True,False,1559320127,1.0,-1559320127,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,9b09d0e1dee098fb82776497bcd9122ee91285bc7b3fa1d170de2fc6b476dbc1
CASE-W032-000083,32,77548392,1559675717,0,0,,True,True,True,False,1559675717,1.0,-1559675717,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,4d7135cc3b93c31d262de3d3810617de880a1edd8cde4f3904f427fef930ec1c
CASE-W032-000084,32,78744840,1585017529,0,0,,True,True,True,False,1585017529,1.0,-1585017529,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,ba7e99463a5d41766ffe0c3e8d9d3b4f53829a409299e596ccd69b00eed97ea2
CASE-W032-000085,32,81250616,1638137087,0,0,,True,True,True,False,1638137087,1.0,-1638137087,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,86add481a2614e05f6908a046294e23e62d7289adb882a2929a933037751757d
CASE-W032-000086,32,81701237,1647707063,0,0,,True,True,True,False,1647707063,1.0,-1647707063,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,f93019099abeadfc52f879c630e1e1866933eb9272c8e0032d0a2a5f1279c2f9
CASE-W032-000087,32,81770559,1649176811,0,0,,True,True,True,False,1649176811,1.0,-1649176811,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,a2f035d760de162f43f4a4b7782c58723c879ff0dda40980999699b27a2a39ce
CASE-W032-000088,32,81885316,1651614491,0,0,,True,True,True,False,1651614491,1.0,-1651614491,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,8b28439e4053df016027b4570bcd249b9ae8ec88b427cb248750da2931735434
CASE-W032-000089,32,84014363,1696836511,0,0,,True,True,True,False,1696836511,1.0,-1696836511,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,4876885ff390faee1f930e657aee7e33f0ab3ab78602d8d31e4567336cd7a270
CASE-W032-000090,32,84724782,1711931411,0,0,,True,True,True,False,1711931411,1.0,-1711931411,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,e38ff12868df588871ff3c2b04cccf514b6b07eed9adf356633e274d68bc6e9c
CASE-W032-000091,32,85732376,1733364263,0,0,,True,True,True,False,1733364263,1.0,-1733364263,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,f47d2302e946b6f58112f62c53ba60833f7deeeea895dc88115be6a5c8a265a8
CASE-W032-000092,32,86273507,1744881793,0,0,,True,True,True,False,1744881793,1.0,-1744881793,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,ab19464c2a643714ffee90ff3d68175472fb309503bfedca5c1493a4a8f3ca4e
CASE-W032-000093,32,89011336,1803175483,0,0,,True,True,True,False,1803175483,1.0,-1803175483,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,30927d6e34cb783616c220cb5119dcd6f026a94dd7414e915809434662e39dc8
CASE-W032-000094,32,89098671,1805038099,0,0,,True,True,True,False,1805038099,1.0,-1805038099,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,9702f30db0dda956aa3c5899c04aae47c8b6a74b3d19656de6939622701b0e49
CASE-W032-000095,32,92178917,1870766221,0,0,,True,True,True,False,1870766221,1.0,-1870766221,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,eb7956b009d105f3a0f8984e5d9830d48089b9f41d9e10114b61f43590b2b869
CASE-W032-000096,32,92646092,1880740573,0,0,,True,True,True,False,1880740573,1.0,-1880740573,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,8a0cc85bce81d61b201577945678f01fa50c8bc1b37fdf3bfe8539a08040aace
CASE-W032-000097,32,96241495,1957595677,0,0,,True,True,True,False,1957595677,1.0,-1957595677,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,904e1f1c14a95ad44967f51c97a54d8789c2b63e5006b689ee023096875e0225
CASE-W032-000098,32,96734200,1968144097,0,0,,True,True,True,False,1968144097,1.0,-1968144097,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,09c96b4f7086950298ab2e18bb4b8e6b96e52c7f6d2d0fdac73f65bfe8e2ca25
CASE-W032-000099,32,98825036,2012896621,0,0,,True,True,True,False,2012896621,1.0,-2012896621,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7cf5bb7884a6d3e779c87cd2158b0901bb8173e447eca8f50067dae2aafa25e3
CASE-W032-000100,32,99177829,2020445527,0,0,,True,True,True,False,2020445527,1.0,-2020445527,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,e5e47163a1a2d9ee32c26aa94899c0bc194184e4ce573fd23a14de10e0db7228
CASE-W064-000001,64,368345,5306647,0,0,,True,True,True,False,5306647,1.0,-5306647,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,5c499d90f21be930d27f8df91d7b23da57ce8a09d2d382dc09a51adb9cb6b202
CASE-W064-000002,64,442263,6460691,0,0,,True,True,True,False,6460691,1.0,-6460691,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,389b6e709865a42e730d58966facc3ac6f074c833846c723059cf02c9553cd39
CASE-W064-000003,64,1257723,19784389,0,0,,True,True,True,False,19784389,1.0,-19784389,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,b684a56a0bddc86c3b1a05a4b24038d6d67089d51d19a988fdffeb83b64cfa48
CASE-W064-000004,64,1801862,29037457,0,0,,True,True,True,False,29037457,1.0,-29037457,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,dc8eb98fb6387654d0f4e4b1ce731f5b7745d80b7855ce9bbfa5b66d4067f049
CASE-W064-000005,64,4640044,79465129,0,0,,True,True,True,False,79465129,1.0,-79465129,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7d9198af23a7ef5d97280f1513b7aa82b7bc88bad3f48340050733407e2ad44a
CASE-W064-000006,64,7706178,136140421,0,0,,True,True,True,False,136140421,1.0,-136140421,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,50e6927449ccba38eee9e44bd95b548fc9494fc3a0dc5509cede48aa4dbfd883
CASE-W064-000007,64,7796318,137826719,0,0,,True,True,True,False,137826719,1.0,-137826719,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,c3b9703277c899547598b01d2f81a85a753e56ba0890879624fd5a77746fd73a
CASE-W064-000008,64,9452286,169038587,0,0,,True,True,True,False,169038587,1.0,-169038587,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,fe7b75ce1dd7828648f55dcdd1c09463f8beacf17aa04fdce8be42a97b678d7a
CASE-W064-000009,64,10408537,187199923,0,0,,True,True,True,False,187199923,1.0,-187199923,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,7a392d26f6643ad3dfdc8e64c46f991356a688b8911142fe8106289a911bcbd2
CASE-W064-000010,64,10872933,196057993,0,0,,True,True,True,False,196057993,1.0,-196057993,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,02c79e79e862dd92bdb8fbbe5637a333e82c030f7251bcc006d6f8ce7bf771d7
CASE-W064-000011,64,11458057,207251921,0,0,,True,True,True,False,207251921,1.0,-207251921,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,1c3a36f0c2243c241d84a42f4736e1782571d8a090e4a5119304c94fb2408c7e
CASE-W064-000012,64,11660116,211124339,0,0,,True,True,True,False,211124339,1.0,-211124339,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,540fe3e7bdbe785b3ec292cd982ccfbc2d513379c6f6864412a9160ac50f0e57
CASE-W064-000013,64,12455868,226406111,0,0,,True,True,True,False,226406111,1.0,-226406111,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,ea9d1cb4d351c298aa2200664baf126999dfc7ac4098322b5a9e63a3244bad9f
CASE-W064-000014,64,12502051,227293559,0,0,,True,True,True,False,227293559,1.0,-227293559,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,f158250d02cb169604a1486e6c04c981df715acb23f479c75dff7ceb851ec791
CASE-W064-000015,64,12958253,236083439,0,0,,True,True,True,False,236083439,1.0,-236083439,False,,933236f6ca4e3f0fa11a61cade0013692d8964946c01de4feff8db829ca287e2,981353d4c59c771f24abdc2199bf9cff861399d61baeb1e6a07a2edce279117c
